0.000000000000000000e+00,-1.679999999999999938e+00,-1.401799999999999935e+00,-1.812699999999999978e+00,-2.993700000000000028e+00,-8.857000000000000428e-01,-6.959999999999999520e-02,1.000000000000000000e+00
2.000000000000000042e-03,-1.679999999999999938e+00,-1.401799999999999935e+00,-1.812699999999999978e+00,-2.993700000000000028e+00,-8.857000000000000428e-01,-6.959999999999999520e-02,1.000000000000000000e+00
4.000000000000000083e-03,-1.679999999999999938e+00,-1.401799999999999935e+00,-1.812699999999999978e+00,-2.993700000000000028e+00,-8.857000000000000428e-01,-6.959999999999999520e-02,1.000000000000000000e+00
6.000000000000000125e-03,-1.679999999999999938e+00,-1.401799999999999935e+00,-1.812699999999999978e+00,-2.993700000000000028e+00,-8.857000000000000428e-01,-6.959999999999999520e-02,1.000000000000000000e+00
8.000000000000000167e-03,-1.679999999999999938e+00,-1.401799999999999935e+00,-1.812699999999999978e+00,-2.993700000000000028e+00,-8.857000000000000428e-01,-6.959999999999999520e-02,1.000000000000000000e+00
1.000000000000000021e-02,-1.679999999999999938e+00,-1.401799999999999935e+00,-1.812699999999999978e+00,-2.993700000000000028e+00,-8.857000000000000428e-01,-6.959999999999999520e-02,1.000000000000000000e+00
1.200000000000000025e-02,-1.679995184057463842e+00,-1.401799664775756238e+00,-1.812696284238286770e+00,-2.993703756178089925e+00,-8.856951975906529606e-01,-6.960046591700080887e-02,1.000000000000000000e+00
1.400000000000000029e-02,-1.679995184057463842e+00,-1.401799664775756238e+00,-1.812696284238286770e+00,-2.993703756178089925e+00,-8.856951975906529606e-01,-6.960046591700080887e-02,1.000000000000000000e+00
1.600000000000000033e-02,-1.679991010264472395e+00,-1.401799374304482315e+00,-1.812693063866823717e+00,-2.993707011518630168e+00,-8.856910355264504542e-01,-6.960086971259435429e-02,1.000000000000000000e+00
1.800000000000000211e-02,-1.679991010264472395e+00,-1.401799374304482315e+00,-1.812693063866823717e+00,-2.993707011518630168e+00,-8.856910355264504542e-01,-6.960086971259435429e-02,1.000000000000000000e+00
2.000000000000000042e-02,-1.679985552239803281e+00,-1.401798994485801586e+00,-1.812688852590182087e+00,-2.993711268492475153e+00,-8.856855928394982147e-01,-6.960139775538573548e-02,1.000000000000000000e+00
